Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Document_ID,Dominant_Topic
0.042525746,0.055446543,0.04277842,0.045556225,0.0428253,0.042225193,0.39945033,0.042702507,0.19254042,0.09394932,5137,6
0.011164425,0.010999386,0.011413235,0.015506807,0.4413975,0.018206045,0.45792034,0.010686866,0.011123117,0.011582288,5138,6
0.042561505,0.043528948,0.043398373,0.041732393,0.041890174,0.044314846,0.043151513,0.04215638,0.046402007,0.61086386,5139,9
0.44987425,0.0097293835,0.013155992,0.01846488,0.00883432,0.3110517,0.030834014,0.09760238,0.011907348,0.048545763,5140,0
0.038975712,0.04008102,0.039746664,0.03893239,0.042968407,0.10541317,0.040684383,0.03889292,0.20285754,0.4114478,5141,9
0.05937153,0.0591103,0.060651846,0.063809074,0.057628512,0.05920205,0.3108399,0.060223818,0.08320032,0.18596269,5142,6
0.041846726,0.041941166,0.041941408,0.04517551,0.04927491,0.05023944,0.35473746,0.1273673,0.20359139,0.043884642,5143,6
0.14259745,0.0032196024,0.0030645367,0.0031325165,0.0037467736,0.0031695692,0.050840057,0.0030781047,0.7051828,0.081968576,5144,8
0.07228343,0.030005442,0.028719299,0.0982204,0.091634795,0.02820506,0.14248884,0.08944852,0.21550928,0.2034849,5145,8
0.004277412,0.004367355,0.0042274008,0.29903546,0.0045162174,0.004365438,0.0050891754,0.004306161,0.6430437,0.026771655,5146,8
0.24475405,0.08385833,0.08419166,0.084499545,0.08364859,0.08372041,0.083756745,0.08419232,0.08359229,0.08378605,5147,0
0.02610589,0.1335234,0.07147561,0.042714357,0.03125802,0.02965259,0.0711327,0.025973627,0.055356897,0.5128069,5148,9
0.045513973,0.22250298,0.045534577,0.049157254,0.22463183,0.13366409,0.05059226,0.13535835,0.047501747,0.045542967,5149,4
0.013661742,0.08300814,0.010820731,0.010968742,0.0157923,0.09070863,0.09104046,0.012275598,0.2525369,0.41918674,5150,9
0.055739604,0.084741026,0.055908795,0.05619641,0.20862386,0.05655555,0.056529645,0.05569187,0.05701498,0.3129983,5151,9
0.045753386,0.14345415,0.13458681,0.050226815,0.050101016,0.19264787,0.056340765,0.045800082,0.2339074,0.04718167,5152,8
0.025373643,0.009355146,0.011612896,0.010886232,0.033131357,0.012580991,0.029750869,0.010616714,0.8443858,0.012306355,5153,8
0.2791724,0.05060369,0.051037718,0.14615512,0.05050107,0.16595365,0.1048226,0.05088971,0.050513566,0.050350428,5154,0
0.07170568,0.07175075,0.071551755,0.33949298,0.081938796,0.07559072,0.0715365,0.07348094,0.071462855,0.071489036,5155,3
0.025412554,0.319885,0.02559451,0.08205943,0.025598785,0.30861917,0.12809493,0.026168367,0.027608218,0.030959,5156,1
0.031868543,0.09910941,0.16922969,0.1621511,0.031537756,0.18205649,0.23065123,0.033717114,0.02974436,0.029934382,5157,6
0.036951356,0.23880105,0.1603184,0.037794344,0.041022003,0.048673455,0.036955364,0.3251342,0.037019506,0.03733029,5158,7
0.015044645,0.23381144,0.09540885,0.013795469,0.3520611,0.18098646,0.01682324,0.01428352,0.051557947,0.02622729,5159,4
0.056053516,0.05671061,0.05617166,0.19248636,0.17828676,0.21954764,0.0723881,0.056317344,0.05600524,0.05603276,5160,5
0.036481194,0.11088455,0.5513008,0.016939454,0.060862776,0.07436534,0.011427772,0.107998475,0.012090279,0.01764935,5161,2
0.0415215,0.051017445,0.04297257,0.058742877,0.043270495,0.31700432,0.2944584,0.039316945,0.04763459,0.064060874,5162,5
0.017796211,0.007287633,0.008144495,0.01871985,0.0070744,0.008657055,0.009689519,0.90698946,0.0071882084,0.008453213,5163,7
0.038547024,0.3623994,0.04023422,0.04081609,0.042485345,0.041950386,0.041073557,0.03854029,0.03958977,0.31436393,5164,1
0.058423784,0.009662524,0.51944625,0.0069832937,0.25085875,0.12244879,0.008059397,0.0075347694,0.00717608,0.009406352,5165,2
0.051527727,0.44948956,0.04879226,0.045208678,0.13766965,0.09582722,0.04234922,0.04192582,0.042753696,0.04445618,5166,1
0.02180026,0.027475215,0.06568385,0.038092688,0.026215592,0.022623789,0.3631724,0.021801751,0.38098592,0.03214857,5167,8
0.058737516,0.023159992,0.048790358,0.020246288,0.32831624,0.07071787,0.061053075,0.059490405,0.30668837,0.02279989,5168,4
0.03222433,0.10958652,0.03207231,0.024938008,0.02468257,0.08796491,0.23213796,0.024721667,0.029201945,0.40246975,5169,9
0.029795105,0.04836338,0.029534703,0.030184768,0.030622186,0.030789621,0.70072496,0.029773073,0.030257551,0.039954625,5170,6
0.062703855,0.19507933,0.06285451,0.18241328,0.06458965,0.07589334,0.06291846,0.06285781,0.06262753,0.16806225,5171,1
0.031461675,0.08196612,0.028532252,0.026664833,0.03276586,0.22485353,0.49304217,0.026723955,0.026683882,0.027305696,5172,6
0.47001445,0.032546777,0.032967903,0.03826619,0.040765513,0.25247923,0.031900164,0.033901427,0.03355952,0.03359881,5173,0
0.045777615,0.092888676,0.046391856,0.10997444,0.10234534,0.25513366,0.048928395,0.05352993,0.063213,0.18181707,5174,5
0.03841828,0.024330974,0.06651732,0.027108015,0.022759859,0.025886552,0.023301538,0.6854147,0.024068743,0.06219402,5175,7
0.11014369,0.15150675,0.059796277,0.23508833,0.039968587,0.243885,0.0023938399,0.1181158,0.01935364,0.01974808,5176,5
0.042291265,0.06409316,0.04179039,0.16060415,0.4572724,0.05857546,0.04320692,0.042908154,0.04237256,0.046885554,5177,4
0.06259501,0.022175496,0.025143594,0.02226642,0.021991996,0.12254337,0.02235345,0.653264,0.022958403,0.024708278,5178,7
0.17155224,0.058690753,0.05699816,0.19096997,0.09335091,0.05965514,0.056562908,0.05719316,0.06459023,0.19043651,5179,3
0.12011914,0.023036094,0.38169858,0.022019645,0.06331515,0.0337799,0.114670955,0.114791445,0.097142525,0.0294266,5180,2
0.27053034,0.30136108,0.019046688,0.016635096,0.23184462,0.02096689,0.01985096,0.07862258,0.02086999,0.020271767,5181,1
0.053119265,0.07213644,0.18903536,0.05131472,0.05050109,0.10332232,0.05166705,0.050782036,0.05227434,0.32584745,5182,9
0.0833707,0.083355,0.24839795,0.08336555,0.08335735,0.08334576,0.083349526,0.0847547,0.08334464,0.08335878,5183,2
0.044637613,0.04260104,0.043811623,0.042149536,0.4470352,0.21120177,0.042114757,0.042774726,0.04178336,0.0418904,5184,4
0.055584617,0.057099346,0.055609632,0.056262694,0.06703572,0.055868894,0.15220761,0.05558214,0.38278762,0.061961688,5185,8
0.028662382,0.022382254,0.0108727245,0.1110206,0.013132079,0.6606117,0.056684375,0.0326044,0.003720281,0.060309302,5186,5
0.023832932,0.044213355,0.023568617,0.026070163,0.024764681,0.24061,0.4495682,0.02544701,0.023444265,0.11848073,5187,6
0.13099276,0.14509872,0.2109202,0.003372514,0.07210349,0.21660171,0.011811415,0.20136333,0.0028784745,0.004857399,5188,5
0.003927602,0.004043943,0.0032157267,0.0032079557,0.88019794,0.0035171863,0.015126134,0.0031451876,0.051767804,0.031850506,5189,4
0.13323665,0.032009274,0.04081626,0.035621453,0.3227717,0.2895094,0.03184922,0.03181218,0.03669613,0.04567776,5190,4
0.03415544,0.21455744,0.034323983,0.034687087,0.033872914,0.03388197,0.03419706,0.034267336,0.21443601,0.33162075,5191,9
0.06442977,0.44416496,0.010555916,0.016129028,0.0137963025,0.14895843,0.10831699,0.011019521,0.039959896,0.1426692,5192,1
0.046328973,0.047373515,0.1369379,0.045766782,0.05550662,0.23156826,0.2901013,0.045678277,0.05443326,0.04630511,5193,6
0.29447442,0.0066135805,0.011721257,0.020398699,0.007917984,0.27788198,0.005312587,0.36606836,0.004648103,0.0049630227,5194,7
0.24954906,0.17403986,0.023817454,0.020774959,0.20559867,0.026961822,0.025467731,0.18333124,0.021393422,0.0690658,5195,0
0.034479678,0.50610954,0.03040028,0.030101372,0.0321201,0.20070952,0.06296853,0.031196754,0.039764017,0.0321502,5196,1
0.04701722,0.047815725,0.047735196,0.05022968,0.23891416,0.06302911,0.18226989,0.054467473,0.2092232,0.059298314,5197,4
0.17576233,0.22959833,0.037525058,0.11961661,0.04833619,0.03799265,0.039039914,0.22202605,0.0374619,0.052641,5198,1
0.07280974,0.1719565,0.02268568,0.06626797,0.15067834,0.021010058,0.3989826,0.0170977,0.056495063,0.022016315,5199,6
0.015047855,0.0068736705,0.005656351,0.0056766467,0.09833039,0.01955023,0.22676237,0.0063024173,0.5117501,0.10404996,5200,8
0.025041593,0.19184,0.10137355,0.047521006,0.3705768,0.026318474,0.02360075,0.027537562,0.1048383,0.08135194,5201,4
0.05030377,0.34860465,0.14596376,0.051643383,0.050102524,0.056235377,0.051158693,0.14433098,0.051531397,0.050125472,5202,1
0.026567915,0.020934965,0.021584122,0.022038452,0.681894,0.06968758,0.07978836,0.021533892,0.027104845,0.02886586,5203,4
0.009627969,0.066500455,0.009551647,0.009257404,0.010227947,0.009949605,0.015738407,0.009271038,0.817718,0.0421575,5204,8
0.0098647,0.43573433,0.01087649,0.008815817,0.33568817,0.112224236,0.042457692,0.008594476,0.026926266,0.008817802,5205,1
0.02534857,0.021875001,0.14879408,0.02168337,0.03237939,0.5296797,0.02119741,0.15415391,0.022883406,0.022005191,5206,5
0.018046644,0.0779649,0.016994547,0.12437307,0.5004508,0.01955865,0.017735561,0.017328022,0.06222724,0.14532056,5207,4
0.018892432,0.07865234,0.018799273,0.022191007,0.020259049,0.090270504,0.26892507,0.018677356,0.42983532,0.033497628,5208,8
0.06370529,0.0627757,0.06290467,0.18874985,0.0626155,0.06544742,0.0626937,0.18255876,0.06259642,0.18595272,5209,3
0.12121028,0.0575317,0.024102325,0.022807758,0.02226615,0.023678018,0.022626517,0.021763697,0.102772966,0.5812406,5210,9
0.032353844,0.02204856,0.017297722,0.0720096,0.017288364,0.045648187,0.097562686,0.01774328,0.33272856,0.34531918,5211,9
0.02766545,0.029853154,0.02534008,0.04690143,0.02690065,0.054415245,0.12521525,0.027520472,0.27207825,0.36411005,5212,9
0.07447725,0.08433563,0.07576954,0.11031518,0.07768082,0.075140834,0.113863766,0.07511871,0.18590528,0.12739299,5213,8
0.15385628,0.029576186,0.4591796,0.0030113847,0.030314723,0.028472282,0.0028659173,0.1754295,0.00988713,0.107406996,5214,2
0.6154654,0.010566282,0.03435132,0.068478785,0.007464896,0.040602952,0.0062585324,0.17913327,0.0071482905,0.030530252,5215,0
0.038591854,0.17238371,0.038620345,0.074478686,0.039412208,0.03850678,0.0387825,0.03869286,0.04124374,0.47928736,5216,9
0.055638988,0.28079358,0.057944424,0.05994447,0.21894231,0.05612362,0.05742328,0.055649977,0.08385886,0.073680446,5217,1
0.04213676,0.13450375,0.3129279,0.041990094,0.23561841,0.042772427,0.04304674,0.056168716,0.044175256,0.046659954,5218,2
0.011177754,0.009188358,0.0154482005,0.008940379,0.04066509,0.05123969,0.28265515,0.008355056,0.546298,0.026032329,5219,8
0.07001553,0.11549944,0.057132,0.055835117,0.10294473,0.36561516,0.06262814,0.05770579,0.05687838,0.055745743,5220,5
0.006769434,0.006376367,0.006478403,0.0064805937,0.03614582,0.006674506,0.007649276,0.006630047,0.88227236,0.034523237,5221,8
0.023879599,0.20797998,0.019629506,0.06051177,0.27601856,0.020942103,0.258619,0.019701058,0.0667022,0.046016216,5222,4
0.01855318,0.18076329,0.019029826,0.18892144,0.23959766,0.018358262,0.21881175,0.018754717,0.019494371,0.07771554,5223,4
0.09781361,0.5015877,0.023418175,0.021104358,0.044352792,0.069472805,0.020662388,0.17865399,0.020768745,0.022165451,5224,1
0.016442796,0.05382756,0.012707923,0.013704107,0.5685294,0.01671312,0.22185627,0.01435981,0.066412285,0.015446678,5225,4
0.14447628,0.14936239,0.11123504,0.05593628,0.05709414,0.22730532,0.14573064,0.03182261,0.043029916,0.034007378,5226,5
0.1438376,0.08668956,0.07672417,0.078622125,0.22927111,0.07510973,0.08056573,0.07621272,0.073684506,0.07928276,5227,4
0.49085897,0.12758909,0.17522372,0.04315456,0.029506318,0.026463045,0.026560545,0.027663512,0.026400667,0.026579581,5228,0
0.04197254,0.05461482,0.23311687,0.004991157,0.15534656,0.2621996,0.19058089,0.049312674,0.003696149,0.004168722,5229,5
0.16162777,0.057206783,0.055749003,0.056110315,0.055825543,0.057484016,0.05575173,0.057166643,0.055660114,0.3874181,5230,9
0.006238334,0.007904771,0.0060881157,0.1556595,0.0061687864,0.024591018,0.33128235,0.0061006704,0.41540596,0.0405605,5231,8
0.019677157,0.12344503,0.021536928,0.0494276,0.25251365,0.29967687,0.025373848,0.021538123,0.04165955,0.14515126,5232,5
0.36431563,0.10632277,0.0325771,0.13507491,0.039279174,0.19113557,0.031675655,0.035922986,0.03156427,0.03213195,5233,0
0.04222791,0.043018967,0.19913276,0.04480642,0.04186424,0.042932753,0.041959558,0.4028813,0.047330726,0.09384537,5234,7
0.03611044,0.035820547,0.0416001,0.10599673,0.5825213,0.050531644,0.03866003,0.035792485,0.037152678,0.035814017,5235,4
0.034506172,0.16786464,0.034004305,0.080015235,0.036870662,0.035711795,0.0337287,0.035109118,0.20006633,0.34212306,5236,9
0.0637729,0.059208296,0.055646397,0.055673055,0.43969738,0.0603391,0.09532457,0.056415435,0.05645663,0.05746624,5237,4
0.2915053,0.030322783,0.07103044,0.039715033,0.030110754,0.14370123,0.0321123,0.033839677,0.03255443,0.29510802,5238,9
0.0050283265,0.0059087747,0.008138119,0.0053908685,0.005471156,0.043447997,0.005331528,0.0049978956,0.8409419,0.07534342,5239,8
0.030462373,0.02520348,0.025868136,0.07169031,0.026511097,0.025927233,0.02967421,0.7071999,0.026855724,0.030607615,5240,7
0.005945899,0.010669333,0.036968075,0.0049104784,0.03732613,0.006532884,0.13355425,0.005355615,0.6282668,0.1304705,5241,8
0.041603528,0.1608893,0.04628886,0.019322818,0.12522738,0.015977303,0.35467073,0.016835643,0.08728102,0.13190341,5242,6
0.042815182,0.05467242,0.04223398,0.045603845,0.042296693,0.042060364,0.3147581,0.122391865,0.24799785,0.04516969,5243,6
0.11411391,0.031070266,0.089223795,0.01772435,0.026700998,0.101721,0.021830605,0.016198441,0.077543914,0.5038727,5244,9
0.16537626,0.12814064,0.11109722,0.009517675,0.042115066,0.25515902,0.024893872,0.24046628,0.009933836,0.01330012,5245,5
0.003965379,0.00947044,0.0035330413,0.003088811,0.025255853,0.010460582,0.22883366,0.003298763,0.70834285,0.0037506514,5246,8
0.016990257,0.023730066,0.1433711,0.01649477,0.13801351,0.04870659,0.13823882,0.109780796,0.11602425,0.24864985,5247,9
0.010014408,0.03188296,0.0100844465,0.010534559,0.48485664,0.015855618,0.18502596,0.009940865,0.23049606,0.0113085015,5248,4
0.027088033,0.027375005,0.03191886,0.026459068,0.14340694,0.04137736,0.06633526,0.02774506,0.2109134,0.39738098,5249,9
0.0435756,0.017791418,0.022473514,0.008977492,0.73350203,0.012123199,0.08207137,0.009619826,0.046971817,0.022893738,5250,4
0.035894167,0.054840613,0.044558644,0.14861913,0.035814747,0.29309082,0.11989121,0.039646626,0.040881738,0.18676229,5251,5
0.03124684,0.066203356,0.03399249,0.030501466,0.033113245,0.048109554,0.42325366,0.033149343,0.032025076,0.26840502,5252,6
0.037149664,0.04979738,0.0343139,0.06649743,0.3065223,0.0398606,0.034042638,0.037003826,0.26515746,0.1296548,5253,4
0.037291545,0.03879415,0.035825808,0.03593619,0.039535996,0.28794497,0.03595844,0.41514596,0.03589119,0.03767574,5254,7
0.017150894,0.02159855,0.017446037,0.018746218,0.032957472,0.042944737,0.017856942,0.016937446,0.4932658,0.32109588,5255,8
0.044032075,0.04014143,0.13827369,0.0412232,0.046941757,0.37436762,0.04285738,0.041086957,0.067697026,0.16337883,5256,5
0.051468324,0.38236868,0.044724524,0.043124847,0.045668792,0.043055713,0.045358434,0.06432847,0.055908993,0.22399318,5257,1
0.011232818,0.012718719,0.011611043,0.057643376,0.4634926,0.016485307,0.13949808,0.011362117,0.0149373915,0.26101848,5258,4
0.005332908,0.0072751152,0.054123487,0.04299507,0.0063812016,0.0053754984,0.40063846,0.006762537,0.46349987,0.0076158373,5259,8
0.23491912,0.05228199,0.04752846,0.045872673,0.08169856,0.28811044,0.053203285,0.045843296,0.04615306,0.1043891,5260,5
0.37035236,0.050192405,0.16313927,0.05220508,0.07865616,0.050324958,0.056232896,0.05069251,0.05817413,0.07003027,5261,0
0.04549554,0.053073507,0.045598045,0.103366554,0.046358943,0.045703974,0.047714844,0.04549698,0.049416523,0.5177751,5262,9
0.035428796,0.19320767,0.034335267,0.03363074,0.040557455,0.26791084,0.17995012,0.03585924,0.03442659,0.14469332,5263,5
0.38008547,0.013975486,0.18510258,0.06460143,0.101960726,0.1408419,0.017369451,0.014495369,0.01955822,0.06200933,5264,0
0.04464137,0.013081984,0.012384172,0.012101827,0.094831035,0.13577807,0.012413749,0.011889634,0.27463794,0.38824022,5265,9
0.025155198,0.099962875,0.031415086,0.02709201,0.025737464,0.16080703,0.026595838,0.26640475,0.033440277,0.30338943,5266,9
0.046549615,0.047985956,0.048222627,0.045570947,0.054167807,0.04892582,0.047389146,0.04612527,0.045662355,0.5694005,5267,9
0.28030658,0.0098075215,0.02291621,0.11414831,0.12573437,0.028036617,0.11859086,0.010116049,0.15920694,0.13113654,5268,0
0.05287825,0.74488336,0.012955324,0.013985566,0.10564935,0.013746214,0.016222779,0.012600605,0.013001139,0.014077392,5269,1
0.04096798,0.62563866,0.03897323,0.036286425,0.07355835,0.03786564,0.03606619,0.038637433,0.035913102,0.036092978,5270,1
0.015573511,0.022051416,0.015552582,0.017322224,0.034536846,0.12359047,0.46849215,0.014949491,0.25078687,0.037144404,5271,6
0.291696,0.19297567,0.013740446,0.012221665,0.2208065,0.014820244,0.013114706,0.034001853,0.013615313,0.19300757,5272,0
0.08348686,0.083479345,0.2485962,0.08350769,0.0833975,0.08356691,0.08342753,0.08375224,0.083373874,0.083411835,5273,2
0.025149452,0.10226538,0.16764373,0.023546204,0.08211554,0.20661387,0.09412826,0.028777063,0.22006923,0.0496913,5274,8
0.04394375,0.044477765,0.043221813,0.041847415,0.04698708,0.32704502,0.044458464,0.0427156,0.042408943,0.32289413,5275,5
0.040146347,0.50426304,0.049477037,0.05240743,0.107726716,0.039138764,0.03645456,0.058750786,0.046146207,0.06548911,5276,1
0.062705725,0.4151767,0.062700346,0.06258053,0.069406584,0.07228223,0.06331217,0.063110344,0.06251905,0.06620629,5277,1
0.13643874,0.062611714,0.06443492,0.18681036,0.0699855,0.06260714,0.06256944,0.063814916,0.06253796,0.2281893,5278,9
0.06285009,0.07681857,0.065105796,0.06264868,0.25610834,0.1207989,0.0696191,0.06260322,0.16086562,0.062581696,5279,4
0.17903939,0.057880778,0.058235463,0.12779489,0.05683229,0.057007838,0.28788045,0.058062583,0.059537552,0.05772873,5280,6
0.04345638,0.23649551,0.053999025,0.055178594,0.039773386,0.2539323,0.0444849,0.04666157,0.110625096,0.11539321,5281,5
0.025516877,0.031991262,0.16794054,0.025500702,0.5567178,0.027570097,0.03173918,0.02611295,0.03044356,0.07646698,5282,4
0.059288047,0.04791853,0.048964966,0.082749,0.30753815,0.11769449,0.05550164,0.05068041,0.18099539,0.04866935,5283,4
0.6383963,0.017458063,0.01700527,0.016908947,0.018855482,0.08067854,0.016882014,0.12351787,0.048160236,0.022137238,5284,0
0.21671648,0.012945006,0.036907226,0.106378734,0.17156953,0.032413647,0.048521265,0.31670022,0.008974587,0.04887336,5285,7
0.012556905,0.24199188,0.009940376,0.009634586,0.015170475,0.010399233,0.010245657,0.009268641,0.060709022,0.6200833,5286,9
0.033660065,0.035555303,0.032283194,0.03818806,0.101663366,0.07734172,0.035047524,0.036030307,0.13535699,0.47487348,5287,9
0.12206283,0.04553487,0.04557146,0.052147858,0.045933962,0.047901116,0.045545418,0.04944701,0.04689929,0.49895623,5288,9
0.2486201,0.113601886,0.015885834,0.1661221,0.04562553,0.043294307,0.016112491,0.14760303,0.016017767,0.18711697,5289,0
0.03213776,0.04457545,0.031499114,0.09816256,0.038257886,0.10512748,0.19462757,0.09814097,0.06090024,0.296571,5290,9
0.0026627819,0.05590681,0.0025386796,0.006870425,0.6435488,0.0025967967,0.022371856,0.0024426915,0.083208054,0.17785312,5291,4
0.057472818,0.15545009,0.05848213,0.17445557,0.061459422,0.05752248,0.056065902,0.057847574,0.05869645,0.26254764,5292,9
0.030292964,0.03324403,0.029608948,0.03378598,0.031464957,0.14717305,0.030309152,0.2448823,0.0353107,0.38392788,5293,9
0.025787503,0.11450959,0.08211794,0.05485489,0.17048368,0.18979132,0.27215552,0.046760406,0.022284228,0.021254955,5294,6
0.0070764455,0.0072867675,0.00622203,0.02982369,0.016123759,0.07232998,0.043549314,0.0062426785,0.3090941,0.5022512,5295,9
0.022537524,0.08867628,0.49423888,0.02840612,0.0077405013,0.04025077,0.007410012,0.29897872,0.0060339416,0.0057272515,5296,2
0.009607811,0.011056205,0.009632429,0.011295223,0.009567379,0.08021833,0.010475448,0.058711145,0.30410308,0.49533296,5297,9
0.035789624,0.03838785,0.03641969,0.036773447,0.039355885,0.036892157,0.66651577,0.03590006,0.036786154,0.037179388,5298,6
0.04793161,0.4264693,0.05113312,0.0458193,0.17987382,0.054578107,0.050146896,0.04701547,0.045939405,0.051093012,5299,1
0.010136619,0.46811974,0.08504113,0.010126022,0.37338817,0.0108729955,0.010434321,0.009869372,0.010155051,0.011856602,5300,1
0.06703627,0.0784275,0.07028832,0.06353062,0.25393683,0.06479148,0.120749556,0.07898306,0.12413041,0.07812594,5301,4
0.062658586,0.26396823,0.06309466,0.06392165,0.17973845,0.06261604,0.0626516,0.062587336,0.10802395,0.07073949,5302,1
0.09608656,0.056229286,0.05597356,0.055911653,0.055689905,0.4489566,0.056187484,0.060101654,0.055876024,0.05898724,5303,5
0.048084725,0.05461817,0.0864868,0.054520812,0.04592907,0.048660457,0.5085891,0.047304906,0.04680104,0.059004888,5304,6
0.06379529,0.062873185,0.0639291,0.06344586,0.063758396,0.06499404,0.35791698,0.0732281,0.11256375,0.07349532,5305,6
0.013831287,0.07642573,0.011748079,0.13266115,0.5446655,0.04558398,0.085123256,0.015283462,0.06173154,0.012946025,5306,4
0.014257279,0.0074442374,0.0074854735,0.0077462555,0.010948035,0.12600058,0.010379271,0.11399197,0.4760309,0.22571602,5307,8
0.0035530229,0.0135241905,0.0035068288,0.005676071,0.04251496,0.00402754,0.21710771,0.003701718,0.70051706,0.005870886,5308,8
0.072183974,0.35155004,0.07486434,0.07161221,0.07178971,0.07163125,0.07159769,0.07170692,0.07150157,0.071562335,5309,1
0.16691004,0.07458788,0.08849142,0.07304405,0.2292999,0.07254222,0.072150506,0.07936632,0.071638286,0.071969375,5310,4
0.014821187,0.062248074,0.015071121,0.30842963,0.017449874,0.15918334,0.09836675,0.015457433,0.29046053,0.018512055,5311,3
0.07284095,0.046758123,0.03595433,0.041930184,0.045826904,0.14586757,0.058005534,0.04750276,0.40452364,0.10079002,5312,8
0.017190728,0.019711543,0.01679111,0.2748777,0.018899344,0.017644389,0.22841316,0.017538656,0.25232527,0.13660812,5313,3
0.119577914,0.017592162,0.023757618,0.01720953,0.017250499,0.07094714,0.055910617,0.11973407,0.3388491,0.21917129,5314,8
0.03872539,0.11425367,0.16724011,0.03966352,0.03856826,0.19171743,0.03967935,0.2928923,0.038570806,0.038689163,5315,7
0.045379616,0.1919493,0.0576995,0.021956326,0.020483458,0.40895247,0.025559437,0.020609599,0.019014463,0.1883958,5316,5
0.04978056,0.12159137,0.049987696,0.046605136,0.40007174,0.14079437,0.04907524,0.046447374,0.049441684,0.04620481,5317,4
0.070148684,0.5036119,0.025475513,0.024536088,0.10990572,0.15021959,0.02697414,0.025917625,0.027513593,0.035697132,5318,1
0.059948064,0.35120693,0.011268778,0.042471875,0.38607144,0.00915333,0.037056588,0.014105478,0.011019497,0.07769803,5319,4
0.009216168,0.18739419,0.0097830575,0.2835239,0.23915422,0.13206708,0.10383155,0.009517703,0.011145353,0.014366784,5320,3
0.0034613032,0.0070613064,0.0036622386,0.048363835,0.2910091,0.113442376,0.06456004,0.011311264,0.41371143,0.043417085,5321,8
0.043532707,0.17382245,0.114813596,0.044335373,0.31016454,0.11371806,0.044293575,0.051981688,0.053943355,0.049394626,5322,4
0.025137097,0.42881617,0.23899709,0.10338383,0.019274749,0.10538084,0.02007582,0.020353956,0.018935366,0.019645099,5323,1
0.23543338,0.036441907,0.036014948,0.0368398,0.3998585,0.03692743,0.03579451,0.10842077,0.03575402,0.03851474,5324,4
0.11108679,0.23827128,0.2149282,0.014068998,0.012277493,0.18026291,0.011676702,0.19249341,0.0115180295,0.013416213,5325,1
0.015550718,0.006616849,0.006463887,0.1961602,0.07771529,0.23970059,0.013046545,0.067753546,0.008837545,0.36815485,5326,9
0.0068317554,0.0073927175,0.0070786937,0.0072709643,0.007643312,0.0069744405,0.57126105,0.035013705,0.342843,0.0076903896,5327,6
0.0060931877,0.0075765797,0.0061184205,0.0062098796,0.026573857,0.006477409,0.008761316,0.006278931,0.9181531,0.0077573187,5328,8
0.03942676,0.038410302,0.0368561,0.04472342,0.28755328,0.18989798,0.24111927,0.03768386,0.04809153,0.036237516,5329,4
0.045886192,0.047230568,0.045761276,0.048806947,0.046401255,0.07912162,0.38074806,0.04917303,0.20626803,0.050603062,5330,6
0.04852448,0.3263196,0.046132557,0.04637528,0.056299057,0.20478676,0.053733423,0.045739207,0.11874607,0.053343557,5331,1
0.10143148,0.0803467,0.017547207,0.010487337,0.7021265,0.035837002,0.015550268,0.010852734,0.010688022,0.015132722,5332,4
0.06291077,0.018579014,0.014859738,0.030388521,0.012739614,0.25006372,0.51502275,0.013174571,0.014302612,0.06795867,5333,6
0.0064548505,0.02315646,0.006093753,0.0065116445,0.012220206,0.036070436,0.0060016788,0.07666911,0.8012434,0.025578417,5334,8
0.051045805,0.22124864,0.04583897,0.055698443,0.054602675,0.37066323,0.047960762,0.04616569,0.056528352,0.050247468,5335,5
0.20517579,0.04199447,0.09439736,0.038922276,0.058182757,0.4277344,0.041231968,0.03162433,0.030663446,0.030073138,5336,5
0.08679435,0.36801964,0.01395125,0.021702267,0.44748297,0.014454453,0.010349994,0.010201832,0.012436117,0.014607107,5337,4
0.011889975,0.015579141,0.012220202,0.012375392,0.034534194,0.01298463,0.01260319,0.012047431,0.73290044,0.14286539,5338,8
0.018480841,0.1170935,0.014348726,0.020439778,0.030469045,0.1286455,0.015108814,0.026196122,0.1042315,0.52498615,5339,9
0.03359745,0.6033411,0.08124425,0.045560412,0.038386296,0.036514673,0.05611324,0.03342356,0.037530053,0.03428895,5340,1
0.025436329,0.17971858,0.024879366,0.07616487,0.048568834,0.073507346,0.24372366,0.06362311,0.02474945,0.23962845,5341,6
0.042400118,0.18974952,0.12554164,0.044445038,0.04206648,0.38345298,0.04349826,0.042816512,0.043927927,0.042101543,5342,5
0.040211022,0.041818913,0.04128426,0.042529747,0.041282397,0.18803154,0.4154148,0.038579665,0.042311262,0.10853641,5343,6
0.027092142,0.025068743,0.02573107,0.02768608,0.025776241,0.7236584,0.06397602,0.026480619,0.026892055,0.02763863,5344,5
0.13308084,0.16498336,0.013186694,0.013377021,0.5927103,0.025871042,0.015179083,0.012065378,0.014955643,0.014590574,5345,4
0.045967486,0.10264583,0.047727764,0.050114557,0.40598252,0.045580085,0.16069564,0.0457921,0.049961574,0.04553248,5346,4
0.086668395,0.083351746,0.085169956,0.08336009,0.2446809,0.08335969,0.08335172,0.08335527,0.08334615,0.08335607,5347,4
0.0048145317,0.004398414,0.00925127,0.00370104,0.0048422394,0.00418426,0.014972383,0.004457492,0.92549384,0.023884604,5348,8
0.05569568,0.05570253,0.05574155,0.05571415,0.055626847,0.056476433,0.07477965,0.055682063,0.47050163,0.06407948,5349,8
